tripadvisor_id,name,thumbnail,longitude,latitude,city,state,country,address,price,currency_code,estimated_time,subcategory,rating,popularity,detail_url,product_website,weekday_hours,neighbors
8658835,Takeshiba Wharf Park,,139.76326,35.654408,tokyo,Minato,Asia/Tokyo,"1 Kaigan, Minato 105-0022 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.0,45,https://www.tripadvisor.com/Attraction_Review-g1066451-d8658835-Reviews-Takeshiba_Wharf_Park-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.kouwan.metro.tokyo.lg.jp/kanko/port/takeshiba/,,['7278767']
19765890,Ito-Yokado Ario Kasai,,139.88225,35.652752,tokyo,Edogawa,Asia/Tokyo,"9-3-3 Higashikasai, Edogawa 134-0084 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1066445-d19765890-Reviews-Ito_Yokado_Ario_Kasai-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://blog.itoyokado.co.jp/shop/195/,"['Monday: 10:00 - 21:00', 'Tuesday: 10:00 - 21:00', 'Wednesday: 10:00 - 21:00', 'Thursday: 10:00 - 21:00', 'Friday: 10:00 - 21:00', 'Saturday: 10:00 - 21:00', 'Sunday: 10:00 - 21:00']",[]
20329468,Funabashi Loft,,139.98468,35.70321,tokyo,Funabashi,Asia/Tokyo,"7-6-1 Honcho Ito-Yokado Funabashi West Bldg 2F, Funabashi 273-0005 Chiba Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",3.0,1,https://www.tripadvisor.com/Attraction_Review-g1021147-d20329468-Reviews-Funabashi_Loft-Funabashi_Chiba_Prefecture_Kanto.html?m=66827,http://www.loft.co.jp/shop_list/detail.php?shop_id=445,,[]
9764643,Kameidosuijin-gu,,139.83156,35.70112,tokyo,Kameido,Asia/Tokyo,"4-11-21, Kameido, Koto 136-0071 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,19,https://www.tripadvisor.com/Attraction_Review-g14134355-d9764643-Reviews-Kameidosuijin_gu-Kameido_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
17450661,Edogawa Suikomon,,139.91916,35.702026,tokyo,Edogawa,Asia/Tokyo,"250 Higashishinozakimachi, Edogawa 133-0062 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,4,https://www.tripadvisor.com/Attraction_Review-g1066445-d17450661-Reviews-Edogawa_Suikomon-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
13934361,Haginaka Park Pool,,139.73656,35.550045,tokyo,Ota,Asia/Tokyo,"3-26-46 Haginaka, Ota 144-0047 Tokyo Prefecture",,JPY,2,"[{'name': 'other', 'localized_name': 'Other'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,4,https://www.tripadvisor.com/Attraction_Review-g1066454-d13934361-Reviews-Haginaka_Park_Pool-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://haginaka.kbm.cc/index.html,"['Monday: 09:30 - 17:15', 'Tuesday: 09:30 - 20:45', 'Wednesday: Closed', 'Thursday: 09:30 - 20:45', 'Friday: 09:30 - 20:45', 'Saturday: 09:30 - 20:45', 'Sunday: 09:30 - 20:45']",['7278774']
12377423,Nakamura Tea Life Store,,139.78993,35.704193,tokyo,Taito,Asia/Tokyo,"4-20-4 Kuramae, Taito 111-0051 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",3.5,3,https://www.tripadvisor.com/Attraction_Review-g1066461-d12377423-Reviews-Nakamura_Tea_Life_Store-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.tea-nakamura.com/,"['Monday: Closed', 'Tuesday: 12:00 - 19:00', 'Wednesday: 12:00 - 19:00', 'Thursday: 12:00 - 19:00', 'Friday: 12:00 - 19:00', 'Saturday: 12:00 - 19:00', 'Sunday: 12:00 - 19:00']",['7277907']
2194205,Haneda Otorii,,139.77985,35.549393,tokyo,Ota,Asia/Tokyo,"Haneda Airport Terminal 1, Ota 144-0041 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,67,https://www.tripadvisor.com/Attraction_Review-g1066454-d2194205-Reviews-Haneda_Otorii-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.haneda.jalcity.co.jp/sightseeing/,,['7278774']
7608115,Tokyo City Flea Market Oi Keibajo,,139.74352,35.59587,tokyo,Shinagawa,Asia/Tokyo,"2-1-2 Katsushima, Shinagawa 140-0012 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",4.0,53,https://www.tripadvisor.com/Attraction_Review-g1066854-d7608115-Reviews-Tokyo_City_Flea_Market_Oi_Keibajo-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://trx.jp/,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 09:00 - 15:00', 'Sunday: 09:00 - 15:00']",['7278774']
11621549,Takeshiba Pier,,139.7623,35.65306,tokyo,Minato,Asia/Tokyo,"Shibaura, Minato Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.0,21,https://www.tripadvisor.com/Attraction_Review-g1066451-d11621549-Reviews-Takeshiba_Pier-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.tptc.co.jp/terminal/guide/takeshiba,,['7278767']
7720586,Haneda Chronogate Tour,,139.74916,35.551315,tokyo,Ota,Asia/Tokyo,"Haneda Asahicho, Ota 144-0042 Tokyo Prefecture",,JPY,2,"[{'name': 'sightseeing_tours', 'localized_name': 'Tours'}, {'name': 'activities', 'localized_name': 'Activities'}]",4.5,42,https://www.tripadvisor.com/Attraction_Review-g1066454-d7720586-Reviews-Haneda_Chronogate_Tour-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.yamato-hd.co.jp/hnd-chronogate/visitortour.html,,['7278774']
20813734,Edogawa-ku Sports Land,,139.86174,35.70404,tokyo,Edogawa,Asia/Tokyo,"1-8-1 Higashi Shinozaki Edogawa-ku Tokyo, Edogawa 133-0063 Tokyo Prefecture",,JPY,2,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'activities', 'localized_name': 'Activities'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1066445-d20813734-Reviews-Edogawa_ku_Sports_Land-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.edogawa-sportsland.com/,,[]
8121684,Waki,,139.79584,35.654995,tokyo,Toyosu,Asia/Tokyo,"2-2 Near Toyosu Yurakucho-Line, Toyosu, Koto 135-0061 Tokyo Prefecture",,JPY,2,"[{'name': 'food_drink', 'localized_name': 'Food & Drink'}, {'name': 'classes', 'localized_name': 'Classes & Workshops'}, {'name': 'activities', 'localized_name': 'Activities'}]",5.0,2,https://www.tripadvisor.com/Attraction_Review-g14134359-d8121684-Reviews-Waki-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://waki-japan2015.strikingly.com/,,[]
13396645,Tatsumiyu,,139.84923,35.70244,tokyo,Edogawa,Asia/Tokyo,"1-14-1 Hirai, Edogawa 132-0035 Tokyo Prefecture",,JPY,2,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",3.0,1,https://www.tripadvisor.com/Attraction_Review-g1066445-d13396645-Reviews-Tatsumiyu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,"['Monday: 15:00 - 23:30', 'Tuesday: 15:00 - 23:30', 'Wednesday: Closed', 'Thursday: 15:00 - 23:30', 'Friday: 15:00 - 23:30', 'Saturday: 15:00 - 23:30', 'Sunday: 15:00 - 23:30']",[]
8707675,Samezu Hachiman Shrine,,139.74231,35.604668,tokyo,Shinagawa,Asia/Tokyo,"1-20-10 Higashioi, Shinagawa 140-0011 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,15,https://www.tripadvisor.com/Attraction_Review-g1066854-d8707675-Reviews-Samezu_Hachiman_Shrine-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
13798436,Tatsunoyu,,139.97215,35.703716,tokyo,Funabashi,Asia/Tokyo,"6-26-17 Kaijin, Funabashi 273-0021 Chiba Prefecture",,JPY,2,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1021147-d13798436-Reviews-Tatsunoyu-Funabashi_Chiba_Prefecture_Kanto.html?m=66827,,,[]
12200373,Mihama Park,,139.9166,35.655075,tokyo,Urayasu,Asia/Tokyo,"5-14 Mihama, Urayasu 279-0011 Chiba Prefecture",,JPY,2,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.0,10,https://www.tripadvisor.com/Attraction_Review-g298162-d12200373-Reviews-Mihama_Park-Urayasu_Chiba_Prefecture_Kanto.html?m=66827,http://www.city.urayasu.lg.jp/shisetsu/kouen/1005642.html,,[]
14003829,Iwata,,139.74268,35.602882,tokyo,Shinagawa,Asia/Tokyo,"1-25-3 Higashioi, Shinagawa 140-0011 Tokyo Prefecture",,JPY,2,"[{'name': 'boat_tours_water_sports', 'localized_name': 'Boat Tours & Water Sports'}, {'name': 'outdoor_activities', 'localized_name': 'Outdoor Activities'}, {'name': 'sightseeing_tours', 'localized_name': 'Tours'}, {'name': 'activities', 'localized_name': 'Activities'}]",5.0,1,https://www.tripadvisor.com/Attraction_Review-g1066854-d14003829-Reviews-Iwata-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.iwatamaru.com/,,['7278774']
9606088,Mercedes me Haneda Airport,,139.78809,35.550854,tokyo,Ota,Asia/Tokyo,"3-4-2 Hanedakuko Terminal 2 Market Place B1F, Ota 144-0041 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'shopping', 'localized_name': 'Shopping'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,112,https://www.tripadvisor.com/Attraction_Review-g1066454-d9606088-Reviews-Mercedes_me_Haneda_Airport-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.mercedesme.jp/hanedaairport/,"['Monday: 09:00 - 20:00', 'Tuesday: 09:00 - 20:00', 'Wednesday: 09:00 - 20:00', 'Thursday: 09:00 - 20:00', 'Friday: 09:00 - 20:00', 'Saturday: 09:00 - 20:00', 'Sunday: 09:00 - 20:00']",['7278774']
19758286,Ario Kasai,,139.88193,35.652782,tokyo,Edogawa,Asia/Tokyo,"9-3-3 Higashikasai, Edogawa 134-0084 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1066445-d19758286-Reviews-Ario_Kasai-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.ario-kurashiki.jp/lang/en/,"['Monday: 10:00 - 21:00', 'Tuesday: 10:00 - 21:00', 'Wednesday: 10:00 - 21:00', 'Thursday: 10:00 - 21:00', 'Friday: 10:00 - 21:00', 'Saturday: 10:00 - 21:00', 'Sunday: 10:00 - 21:00']",[]
13809803,Shinsuna River Station,,139.84209,35.654514,tokyo,Koto,Asia/Tokyo,"Shinsuna, Koto 136-0075 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,2,https://www.tripadvisor.com/Attraction_Review-g1066449-d13809803-Reviews-Shinsuna_River_Station-Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
11959658,Anyo-ji Temple,,139.73814,35.7025,tokyo,Shinjuku,Asia/Tokyo,"6-2 Kagurazaka, Shinjuku 162-0825 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,17,https://www.tripadvisor.com/Attraction_Review-g1066457-d11959658-Reviews-Anyo_ji_Temple-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.tendaitokyo.jp/jiinmei/4anyoji/,,['7278769']
13860033,Aeon Cinema Makuhari Shintoshin,,140.03212,35.652496,tokyo,Chiba,Asia/Tokyo,"1-1 Toyosuna, MIhama-ku 3f, Chiba 261-0024 Chiba Prefecture",,JPY,2,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'activities', 'localized_name': 'Activities'}]",4.0,5,https://www.tripadvisor.com/Attraction_Review-g298158-d13860033-Reviews-Aeon_Cinema_Makuhari_Shintoshin-Chiba_Chiba_Prefecture_Kanto.html?m=66827,http://www.aeoncinema.com/cinema/makuhari/,,[]
17376582,Reiun-ji Temple,,139.74063,35.6005,tokyo,Shinagawa,Asia/Tokyo,"2-15-10 Higashioi, Shinagawa 140-0011 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,2,https://www.tripadvisor.com/Attraction_Review-g1066854-d17376582-Reviews-Reiun_ji_Temple-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://sotozen-navi.com/detail/index_130056.html,,['7278774']
12245005,Takayamainari Shrine,,139.73666,35.54671,tokyo,Ota,Asia/Tokyo,"3-12-2 Honhaneda, Ota 144-0044 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,7,https://www.tripadvisor.com/Attraction_Review-g1066454-d12245005-Reviews-Takayamainari_Shrine-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
20869140,"Italian Government Tourist Board, Tokyo Office",,139.74251,35.650726,tokyo,Kanto,Asia/Tokyo,"2-5-4 Mita, 108-8302 Tokyo Prefecture",,JPY,2,"[{'name': 'traveler_resources', 'localized_name': 'Traveler Resources'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",,0,https://www.tripadvisor.com/Attraction_Review-g298184-d20869140-Reviews-Italian_Government_Tourist_Board_Tokyo_Office-Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.enit.it/en/sediestere/asia/tokyo.html,,['7278767']
12994035,Takeshiba Passenger Ship Terminal,,139.76299,35.65431,tokyo,Minato,Asia/Tokyo,"1-16-3 Kaigan, Minato 105-0022 Tokyo Prefecture",,JPY,2,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.0,17,https://www.tripadvisor.com/Attraction_Review-g1066451-d12994035-Reviews-Takeshiba_Passenger_Ship_Terminal-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,"['Monday: 07:00 - 22:00', 'Tuesday: 07:00 - 22:00', 'Wednesday: 07:00 - 22:00', 'Thursday: 07:00 - 22:00', 'Friday: 07:00 - 22:00', 'Saturday: 07:00 - 22:00', 'Sunday: 07:00 - 22:00']",['7278767']
7381280,Haneda Shrine,,139.74086,35.546886,tokyo,Ota,Asia/Tokyo,"3-9-12 Honhaneda, Ota 144-0044 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.0,60,https://www.tripadvisor.com/Attraction_Review-g1066454-d7381280-Reviews-Haneda_Shrine-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.hanedajinja.com/index.htm,"['Monday: 09:00 - 17:00', 'Tuesday: 09:00 - 17:00', 'Wednesday: 09:00 - 17:00', 'Thursday: 09:00 - 17:00', 'Friday: 09:00 - 17:00', 'Saturday: 09:00 - 17:00', 'Sunday: 09:00 - 17:00']",['7278774']
18999928,Hirai Park,,139.84445,35.702892,tokyo,Edogawa,Asia/Tokyo,"2-16 Hirai, Edogawa 132-0035 Tokyo Prefecture",,JPY,2,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,2,https://www.tripadvisor.com/Attraction_Review-g1066445-d18999928-Reviews-Hirai_Park-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
10152321,Saisho-ji Temple,,139.85114,35.704056,tokyo,Edogawa,Asia/Tokyo,"1-25-32 Hirai, Edogawa 132-0035 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,7,https://www.tripadvisor.com/Attraction_Review-g1066445-d10152321-Reviews-Saisho_ji_Temple-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
12256958,Honhaneda Park,,139.73833,35.546116,tokyo,Ota,Asia/Tokyo,"3-23-10 Honhaneda, Ota 144-0044 Tokyo Prefecture",,JPY,2,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,8,https://www.tripadvisor.com/Attraction_Review-g1066454-d12256958-Reviews-Honhaneda_Park-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.city.ota.tokyo.jp/shisetsu/park/honnhaneda.html,,['7278774']
12245011,Nakamuratenso Shrine,,139.73668,35.546684,tokyo,Ota,Asia/Tokyo,"3-12-2 Honhaneda, Ota 144-0044 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,5,https://www.tripadvisor.com/Attraction_Review-g1066454-d12245011-Reviews-Nakamuratenso_Shrine-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
12133528,Oishi Chikara Yoshikanera Jisshi Seppuku no Chi,,139.74213,35.650345,tokyo,Mita,Asia/Tokyo,"2, Mita, Minato 108-0073 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.0,4,https://www.tripadvisor.com/Attraction_Review-g14129732-d12133528-Reviews-Oishi_Chikara_Yoshikanera_Jisshi_Seppuku_no_Chi-Mita_Minato_Tokyo_Tokyo_Prefec.html?m=66827,,,['7278767']
